policy_id,customer_id,agent_id,last_payment_dt,policy_issue_dt,sum_assured,policy_premium,nb_riders,rider_premium,time_stamp_x,last_termination_dt,time_stamp_y,customer_marital_cd,customer_age,customer_social_group,customer_income,customer_additional_products,time_stamp_x,agent_age,agent_tenure,agent_active_portfolio,agent_inactive_portfolio,time_stamp_y,contact_channel_broker,contact_channel_direct,contact_channel_partnership,product_code_BP_00170090,product_code_BP_00334803,product_code_BP_00479053,product_code_BP_01087308,product_code_BP_01127451,product_code_BP_01183560,product_code_BP_01260044,product_code_BP_01308135,product_code_BP_01653768,product_code_BP_01817929,product_code_BP_01976597,product_code_BP_02048854,product_code_BP_02051691,product_code_BP_02392541,product_code_BP_02399030,product_code_BP_02483900,product_code_BP_02602657,product_code_BP_02713903,product_code_BP_03569413,product_code_BP_03610818,product_code_BP_03740581,product_code_BP_03765630,product_code_BP_03919759,product_code_BP_03922794,product_code_BP_04023598,product_code_BP_04044020,product_code_BP_04229248,product_code_BP_04345985,product_code_BP_04399222,product_code_BP_04624090,product_code_BP_04707731,product_code_BP_04904952,product_code_BP_05169954,product_code_BP_05367939,product_code_BP_05538098,product_code_BP_06134513,product_code_BP_06342177,product_code_BP_06646153,product_code_BP_06758239,product_code_BP_07119562,product_code_BP_07570704,product_code_BP_07665809,product_code_BP_07668115,product_code_BP_07897771,product_code_BP_08252793,product_code_BP_08384630,product_code_BP_08525135,product_code_BP_09034941,product_code_BP_09208081,product_code_BP_09391664,product_code_BP_09426101,product_code_BP_09740724,product_code_BP_09825120,product_code_BP_09828249,policy_status_cd_B,last_policy_status_cancelled,customer_origin_new,customer_gender_F,customer_gender_M,agent_status_inactive
P_08364394,C_08391379,AG_05307232,2016-09-30,2016-09-30,1144000.0,1400.0,1.0,1100.0,2017-01-31,,2018-01-31,2,35.0,6.0,90000.0,3,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
P_00328230,C_08391379,AG_05307232,2016-10-31,2013-03-31,1216000.0,2100.0,2.0,1600.0,2017-01-31,,2018-01-31,2,35.0,6.0,90000.0,3,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_07689455,C_00134221,AG_05307232,2016-12-31,2014-12-31,1288000.0,2300.0,2.0,1600.0,2017-01-31,,2018-01-31,2,40.0,1.0,70000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_07573172,C_03825466,AG_05307232,2016-08-31,2013-07-31,1144000.0,1600.0,2.0,1400.0,2017-01-31,,2018-01-31,1,30.0,5.0,60000.0,3,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_07321833,C_06921453,AG_05307232,2016-06-30,2016-06-30,1144000.0,1200.0,3.0,1100.0,2017-01-31,,2018-01-31,3,40.0,4.0,70000.0,3,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_06074904,C_06921453,AG_05307232,2016-06-30,2016-06-30,1144000.0,1200.0,3.0,1100.0,2017-01-31,,2018-01-31,3,40.0,4.0,70000.0,3,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_02934296,C_06921453,AG_05307232,2016-06-30,2016-06-30,1720000.0,2200.0,3.0,1600.0,2017-01-31,,2018-01-31,3,40.0,4.0,70000.0,3,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_07160791,C_07220493,AG_05307232,2016-10-31,2016-09-30,1720000.0,2400.0,2.0,1600.0,2017-01-31,,2018-01-31,1,30.0,1.0,65000.0,3,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P_07057784,C_04098811,AG_05307232,2016-11-30,2014-11-30,1144000.0,1300.0,1.0,1100.0,2017-01-31,,2018-01-31,2,40.0,3.0,75000.0,2,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_06862448,C_03223572,AG_05307232,2016-12-31,2015-10-31,1360000.0,2500.0,2.0,2200.0,2017-01-31,2017-11-30,2018-01-31,2,35.0,6.0,60000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
P_06471712,C_08612235,AG_05307232,2016-05-31,2016-05-31,1180000.0,1400.0,0.0,0.0,2017-01-31,,2018-01-31,2,35.0,4.0,500000.0,5,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_06118409,C_09306022,AG_05307232,2016-02-28,2013-12-31,1144000.0,1800.0,2.0,1500.0,2017-01-31,,2018-01-31,2,40.0,3.0,115000.0,2,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_05830414,C_03301180,AG_05307232,2016-03-31,2015-03-31,1720000.0,2100.0,1.0,1200.0,2017-01-31,,2018-01-31,1,40.0,6.0,285000.0,5,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_05606263,C_05517435,AG_05307232,2016-05-31,2012-01-31,1108000.0,1600.0,2.0,1300.0,2017-01-31,,2018-01-31,1,35.0,1.0,55000.0,2,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_05258578,C_05083518,AG_05307232,2016-07-31,2012-06-30,1195000.0,2900.0,2.0,2300.0,2017-01-31,,2018-01-31,2,45.0,2.0,130000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
P_04848010,C_00431717,AG_05307232,2016-12-31,2011-12-31,1540000.0,1800.0,2.0,1400.0,2017-01-31,,2018-01-31,2,40.0,1.0,85000.0,4,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_03357341,C_00431717,AG_05307232,2016-06-30,2015-03-31,1540000.0,2400.0,2.0,1700.0,2017-01-31,,2018-01-31,2,40.0,1.0,85000.0,4,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_04713137,C_06304573,AG_05307232,2016-02-29,2012-02-29,1360000.0,3100.0,2.0,2600.0,2017-01-31,,2018-01-31,2,40.0,8.0,115000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_04609595,C_00592972,AG_05307232,2016-06-30,2012-07-31,1123000.0,1900.0,2.0,1600.0,2017-01-31,,2018-01-31,2,45.0,4.0,50000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_03562180,C_04784511,AG_05307232,2016-11-30,2013-11-30,1144000.0,1800.0,2.0,1600.0,2017-01-31,,2018-01-31,2,40.0,4.0,70000.0,3,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_03554171,C_02974617,AG_05307232,2016-07-31,2011-07-31,1216000.0,2400.0,2.0,1900.0,2017-01-31,,2018-01-31,2,40.0,-1.0,70000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_02853769,C_04664216,AG_05307232,2016-06-30,2011-06-30,1360000.0,2300.0,2.0,1900.0,2017-01-31,,2018-01-31,2,40.0,2.0,45000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_02556960,C_00934346,AG_05307232,2016-02-29,2012-02-29,1288000.0,3000.0,2.0,2300.0,2017-01-31,,2018-01-31,2,45.0,8.0,115000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_02304401,C_03469703,AG_05307232,2016-06-30,2016-06-30,1360000.0,2500.0,2.0,2200.0,2017-01-31,,2018-01-31,1,35.0,4.0,60000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_02229208,C_02612198,AG_05307232,2016-12-31,2015-10-31,1216000.0,2300.0,2.0,1900.0,2017-01-31,2017-11-30,2018-01-31,2,40.0,6.0,120000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_01165051,C_04643097,AG_05307232,2016-07-31,2012-07-31,1288000.0,1900.0,1.0,1200.0,2017-01-31,,2018-01-31,2,40.0,4.0,80000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_00986333,C_08496283,AG_05307232,2016-03-31,2016-03-31,1360000.0,1700.0,2.0,1400.0,2017-01-31,,2018-01-31,1,30.0,1.0,65000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_00478760,C_06871172,AG_05307232,2016-06-30,2013-06-30,1216000.0,2000.0,2.0,1500.0,2017-01-31,,2018-01-31,1,35.0,1.0,65000.0,4,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_00442425,C_00213626,AG_05307232,2016-03-31,2015-03-31,1720000.0,2100.0,1.0,1200.0,2017-01-31,,2018-01-31,2,40.0,4.0,85000.0,4,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_00108395,C_07809376,AG_05307232,2016-07-31,2012-06-30,1130000.0,2600.0,2.0,1900.0,2017-01-31,,2018-01-31,2,45.0,2.0,110000.0,1,2017-01-31,35.0,6,259.0,97.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
P_09737777,C_02894522,AG_00050837,2016-11-30,2016-11-30,1720000.0,2500.0,3.0,1600.0,2017-01-31,,2018-01-31,1,30.0,4.0,60000.0,1,2017-01-31,35.0,0,52.0,50.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_09737405,C_06855529,AG_03739585,2016-10-31,2016-06-30,1360000.0,1600.0,1.0,1100.0,2017-01-31,2017-10-31,2018-01-31,1,35.0,7.0,70000.0,2,2017-01-31,35.0,3,75.0,56.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_07819811,C_07337623,AG_03739585,2016-10-31,2014-10-31,1360000.0,1800.0,2.0,1300.0,2017-01-31,,2018-01-31,1,30.0,1.0,55000.0,1,2017-01-31,35.0,3,75.0,56.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P_02576047,C_02406411,AG_03739585,2016-11-30,2014-11-30,1360000.0,1700.0,1.0,1100.0,2017-01-31,,2018-01-31,1,35.0,3.0,70000.0,1,2017-01-31,35.0,3,75.0,56.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P_09737075,C_06635857,AG_08270886,2016-01-31,2017-01-31,1360000.0,2500.0,2.0,1200.0,2017-01-31,,2018-01-31,1,35.0,7.0,90000.0,3,2017-01-31,30.0,2,111.0,61.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_09691969,C_07651388,AG_08270886,2016-12-31,2016-11-30,1360000.0,2300.0,2.0,1100.0,2017-01-31,,2018-01-31,1,30.0,7.0,80000.0,2,2017-01-31,30.0,2,111.0,61.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_04741779,C_08346850,AG_08270886,2016-11-30,2016-12-31,1216000.0,1300.0,3.0,1100.0,2017-01-31,,2018-01-31,3,35.0,4.0,45000.0,5,2017-01-31,30.0,2,111.0,61.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
P_03591128,C_08346850,AG_08270886,2016-04-30,2016-06-30,1180000.0,1700.0,3.0,1500.0,2017-01-31,,2018-01-31,3,35.0,4.0,45000.0,5,2017-01-31,30.0,2,111.0,61.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_02273116,C_00076065,AG_08270886,2016-04-30,2015-04-30,1504000.0,1800.0,2.0,1200.0,2017-01-31,,2018-01-31,1,30.0,9.0,95000.0,1,2017-01-31,30.0,2,111.0,61.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P_01488760,C_07658556,AG_08270886,2016-08-31,2015-08-31,1720000.0,2000.0,2.0,1200.0,2017-01-31,,2018-01-31,1,30.0,3.0,60000.0,1,2017-01-31,30.0,2,111.0,61.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
P_09736541,C_03890672,AG_02454893,2016-05-31,2016-05-31,1720000.0,1800.0,2.0,1200.0,2017-01-31,,2018-01-31,2,45.0,4.0,200000.0,2,2017-01-31,55.0,10,77.0,55.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_09732950,C_04495833,AG_08939374,2016-01-31,2016-01-31,1360000.0,1700.0,2.0,1200.0,2017-01-31,,2018-01-31,2,35.0,1.0,55000.0,3,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08925737,C_00919058,AG_08939374,2016-11-30,2015-11-30,1360000.0,1600.0,1.0,1100.0,2017-01-31,,2018-01-31,2,40.0,4.0,80000.0,3,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_08712502,C_09279611,AG_08939374,2016-06-30,2014-06-30,1360000.0,1700.0,1.0,1100.0,2017-01-31,,2018-01-31,2,40.0,1.0,50000.0,3,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08709027,C_04984657,AG_08939374,2016-04-30,2014-04-30,1720000.0,1900.0,2.0,1200.0,2017-01-31,,2018-01-31,2,40.0,4.0,80000.0,5,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_06993093,C_02115616,AG_08939374,2016-03-31,2016-02-29,1720000.0,1800.0,2.0,1200.0,2017-01-31,,2018-01-31,2,40.0,4.0,110000.0,5,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_06135932,C_03799566,AG_08939374,2016-07-31,2013-07-31,1360000.0,1800.0,2.0,1400.0,2017-01-31,,2018-01-31,2,40.0,6.0,175000.0,3,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_05535860,C_09958366,AG_08939374,2016-03-31,2013-03-31,1084000.0,2100.0,2.0,1800.0,2017-01-31,2017-04-30,2018-01-31,3,45.0,5.0,50000.0,2,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P_05002264,C_05174874,AG_08939374,2016-02-28,2015-02-28,1360000.0,1500.0,1.0,1100.0,2017-01-31,,2018-01-31,2,35.0,1.0,80000.0,7,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_04659776,C_05183133,AG_08939374,2016-04-30,2015-03-31,2152000.0,2400.0,1.0,1200.0,2017-01-31,,2018-01-31,2,35.0,7.0,120000.0,1,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_02971910,C_09448622,AG_08939374,2016-04-30,2014-04-30,1396000.0,1900.0,0.0,0.0,2017-01-31,,2018-01-31,2,45.0,5.0,120000.0,5,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_02258625,C_08108344,AG_08939374,2016-07-31,2015-06-30,1504000.0,2400.0,1.0,1200.0,2017-01-31,,2018-01-31,2,40.0,8.0,200000.0,1,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_02164459,C_01409137,AG_08939374,2016-07-31,2016-07-31,1360000.0,1400.0,2.0,1100.0,2017-01-31,,2018-01-31,2,35.0,6.0,115000.0,4,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_02137911,C_06623073,AG_08939374,2016-06-30,2015-06-30,1360000.0,1400.0,1.0,1100.0,2017-01-31,,2018-01-31,2,40.0,4.0,65000.0,3,2017-01-31,40.0,4,739.0,261.0,2017-01-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
